Fecha,region,precio,tipo_combustible
1994-01-01 00:00:00,METROPOLITANA,166.5,93
1994-02-01 00:00:00,METROPOLITANA,166.3,93
1994-03-01 00:00:00,METROPOLITANA,166.3,93
1994-04-01 00:00:00,METROPOLITANA,170.7,93
1994-05-01 00:00:00,METROPOLITANA,170.1,93
1994-06-01 00:00:00,METROPOLITANA,184.5,93
1994-07-01 00:00:00,METROPOLITANA,185.3,93
1994-08-01 00:00:00,METROPOLITANA,194.0,93
1994-09-01 00:00:00,METROPOLITANA,194.6,93
1994-10-01 00:00:00,METROPOLITANA,190.8,93
1994-11-01 00:00:00,METROPOLITANA,189.1,93
1994-12-01 00:00:00,METROPOLITANA,171.7,93
1995-01-01 00:00:00,METROPOLITANA,170.9,93
1995-02-01 00:00:00,METROPOLITANA,174.8,93
1995-03-01 00:00:00,METROPOLITANA,180.2,93
1995-04-01 00:00:00,METROPOLITANA,178.5,93
1995-05-01 00:00:00,METROPOLITANA,177.0,93
1995-06-01 00:00:00,METROPOLITANA,188.1,93
1995-07-01 00:00:00,METROPOLITANA,188.1,93
1995-08-01 00:00:00,METROPOLITANA,185.5,93
1995-09-01 00:00:00,METROPOLITANA,196.1,93
1995-10-01 00:00:00,METROPOLITANA,195.1,93
1995-11-01 00:00:00,METROPOLITANA,192.8,93
1995-12-01 00:00:00,METROPOLITANA,196.7,93
1996-01-01 00:00:00,METROPOLITANA,209.9,93
1996-02-01 00:00:00,METROPOLITANA,211.0,93
1996-03-01 00:00:00,METROPOLITANA,211.0,93
1996-04-01 00:00:00,METROPOLITANA,223.0,93
1996-05-01 00:00:00,METROPOLITANA,229.9,93
1996-06-01 00:00:00,METROPOLITANA,227.7,93
1996-07-01 00:00:00,METROPOLITANA,217.0,93
1996-08-01 00:00:00,METROPOLITANA,218.0,93
1996-09-01 00:00:00,METROPOLITANA,217.4,93
1996-10-01 00:00:00,METROPOLITANA,226.9,93
1996-11-01 00:00:00,METROPOLITANA,232.67520661157027,93
1996-12-01 00:00:00,METROPOLITANA,232.63,93
1997-01-01 00:00:00,METROPOLITANA,237.4,93
1997-02-01 00:00:00,METROPOLITANA,237.4,93
1997-03-01 00:00:00,METROPOLITANA,230.0,93
1997-04-01 00:00:00,METROPOLITANA,237.1,93
1997-05-01 00:00:00,METROPOLITANA,236.9,93
1997-06-01 00:00:00,METROPOLITANA,236.6,93
1997-07-01 00:00:00,METROPOLITANA,228.28,93
1997-08-01 00:00:00,METROPOLITANA,228.26,93
1997-09-01 00:00:00,METROPOLITANA,235.24,93
1997-10-01 00:00:00,METROPOLITANA,233.65,93
1997-11-01 00:00:00,METROPOLITANA,228.83,93
1997-12-01 00:00:00,METROPOLITANA,227.58,93
1998-01-01 00:00:00,METROPOLITANA,227.27,93
1998-02-01 00:00:00,METROPOLITANA,226.3,93
1998-03-01 00:00:00,METROPOLITANA,226.65,93
1998-04-01 00:00:00,METROPOLITANA,223.92916666666662,93
1998-05-01 00:00:00,METROPOLITANA,224.18,93
1998-06-01 00:00:00,METROPOLITANA,,93
1998-07-01 00:00:00,METROPOLITANA,230.77,93
1998-08-01 00:00:00,METROPOLITANA,231.11,93
1998-09-01 00:00:00,METROPOLITANA,230.65546218487395,93
1998-10-01 00:00:00,METROPOLITANA,230.1226890756302,93
1998-11-01 00:00:00,METROPOLITANA,225.80851883333332,93
1998-12-01 00:00:00,METROPOLITANA,227.11764705882354,93
1999-01-01 00:00:00,METROPOLITANA,222.9406779661017,93
1999-02-01 00:00:00,METROPOLITANA,223.67196581196578,93
1999-03-01 00:00:00,METROPOLITANA,223.2282051282051,93
1999-04-30 00:00:00,METROPOLITANA,237.68310344827586,93
1999-05-01 00:00:00,METROPOLITANA,242.64444444444453,93
1999-06-01 00:00:00,METROPOLITANA,245.6555555555555,93
1999-07-01 00:00:00,METROPOLITANA,244.8527472527472,93
1999-08-01 00:00:00,METROPOLITANA,263.3750847457629,93
1999-09-01 00:00:00,METROPOLITANA,261.7411016949153,93
1999-10-01 00:00:00,METROPOLITANA,260.33559322033904,93
1999-11-01 00:00:00,METROPOLITANA,257.43389830508477,93
1999-12-31 00:00:00,METROPOLITANA,262.1042735042735,93
2000-01-01 00:00:00,METROPOLITANA,268.73,93
2000-02-02 00:00:00,METROPOLITANA,269.07,93
2000-03-05 00:00:00,METROPOLITANA,298.11,93
2000-04-06 00:00:00,METROPOLITANA,312.53,93
2000-05-08 00:00:00,METROPOLITANA,314.58,93
2000-06-09 00:00:00,METROPOLITANA,314.18,93
2000-07-11 00:00:00,METROPOLITANA,326.78,93
2000-08-12 00:00:00,METROPOLITANA,336.99,93
2000-09-13 00:00:00,METROPOLITANA,342.84,93
2000-10-15 00:00:00,METROPOLITANA,358.98,93
2000-11-16 00:00:00,METROPOLITANA,362.72,93
2000-12-18 00:00:00,METROPOLITANA,356.9,93
2001-01-19 00:00:00,METROPOLITANA,351.83,93
2001-02-01 00:00:00,METROPOLITANA,390.94,93
2001-03-01 00:00:00,METROPOLITANA,376.27,93
2001-04-01 00:00:00,METROPOLITANA,380.67,93
2001-05-01 00:00:00,METROPOLITANA,431.7,93
2001-06-01 00:00:00,METROPOLITANA,428.51,93
2001-07-01 00:00:00,METROPOLITANA,373.65,93
2001-08-01 00:00:00,METROPOLITANA,373.92,93
2001-09-01 00:00:00,METROPOLITANA,409.9,93
2001-10-01 00:00:00,METROPOLITANA,410.98,93
2001-11-01 00:00:00,METROPOLITANA,381.77,93
2001-12-01 00:00:00,METROPOLITANA,365.0,93
2002-01-01 00:00:00,METROPOLITANA,365.02,93
2002-02-01 00:00:00,METROPOLITANA,367.2,93
2002-03-01 00:00:00,METROPOLITANA,363.13,93
2002-04-01 00:00:00,METROPOLITANA,400.28,93
2002-05-01 00:00:00,METROPOLITANA,394.3,93
2002-06-01 00:00:00,METROPOLITANA,378.01,93
2002-07-01 00:00:00,METROPOLITANA,399.81,93
2002-08-01 00:00:00,METROPOLITANA,423.21,93
2002-09-01 00:00:00,METROPOLITANA,423.17,93
2002-10-01 00:00:00,METROPOLITANA,432.67,93
2002-11-01 00:00:00,METROPOLITANA,434.8,93
2002-12-01 00:00:00,METROPOLITANA,400.82,93
2003-01-01 00:00:00,METROPOLITANA,433.5,93
2003-02-01 00:00:00,METROPOLITANA,450.81,93
2003-03-01 00:00:00,METROPOLITANA,480.39,93
2003-04-01 00:00:00,METROPOLITANA,461.53,93
2003-05-01 00:00:00,METROPOLITANA,444.47,93
2003-06-01 00:00:00,METROPOLITANA,446.82,93
2003-07-01 00:00:00,METROPOLITANA,441.95,93
2003-08-01 00:00:00,METROPOLITANA,465.34,93
2003-09-01 00:00:00,METROPOLITANA,509.75,93
2003-10-01 00:00:00,METROPOLITANA,425.63,93
2003-11-01 00:00:00,METROPOLITANA,426.1,93
2003-12-01 00:00:00,METROPOLITANA,425.26,93
2004-01-01 00:00:00,METROPOLITANA,416.8,93
2004-02-02 00:00:00,METROPOLITANA,449.21,93
2004-03-02 00:00:00,METROPOLITANA,442.84,93
2004-04-02 00:00:00,METROPOLITANA,467.06,93
2004-05-01 00:00:00,METROPOLITANA,492.59,93
2004-06-01 00:00:00,METROPOLITANA,551.03,93
2004-07-01 00:00:00,METROPOLITANA,491.91,93
2004-08-01 00:00:00,METROPOLITANA,515.3,93
2004-09-01 00:00:00,METROPOLITANA,519.16,93
2004-10-01 00:00:00,METROPOLITANA,520.66,93
2004-11-01 00:00:00,METROPOLITANA,531.7,93
2004-12-01 00:00:00,METROPOLITANA,490.45,93
2005-01-01 00:00:00,METROPOLITANA,452.14,93
2005-02-01 00:00:00,METROPOLITANA,499.67,93
2005-03-01 00:00:00,METROPOLITANA,481.39,93
2005-04-01 00:00:00,METROPOLITANA,556.6,93
2005-05-01 00:00:00,METROPOLITANA,560.97,93
2005-06-01 00:00:00,METROPOLITANA,527.13,93
2005-07-01 00:00:00,METROPOLITANA,561.17,93
2005-08-01 00:00:00,METROPOLITANA,557.62,93
2005-09-01 00:00:00,METROPOLITANA,586.82,93
2005-10-01 00:00:00,METROPOLITANA,618.93,93
2005-11-01 00:00:00,METROPOLITANA,577.45,93
2005-12-01 00:00:00,METROPOLITANA,519.54,93
2006-01-01 00:00:00,METROPOLITANA,535.38,93
2006-02-01 00:00:00,METROPOLITANA,576.11,93
2006-03-01 00:00:00,METROPOLITANA,543.75,93
2006-04-01 00:00:00,METROPOLITANA,585.54,93
2006-05-01 00:00:00,METROPOLITANA,627.5,93
2006-06-01 00:00:00,METROPOLITANA,622.45,93
2006-07-01 00:00:00,METROPOLITANA,635.46,93
2006-08-01 00:00:00,METROPOLITANA,638.76,93
2006-09-01 00:00:00,METROPOLITANA,624.05,93
2006-10-01 00:00:00,METROPOLITANA,575.2,93
2006-11-01 00:00:00,METROPOLITANA,557.88,93
2006-12-01 00:00:00,METROPOLITANA,564.51,93
2007-01-01 00:00:00,METROPOLITANA,561.65,93
2007-02-01 00:00:00,METROPOLITANA,535.31,93
2007-03-01 00:00:00,METROPOLITANA,541.98,93
2007-04-01 00:00:00,METROPOLITANA,563.03,93
2007-05-01 00:00:00,METROPOLITANA,614.69,93
2007-06-01 00:00:00,METROPOLITANA,623.83,93
2007-07-01 00:00:00,METROPOLITANA,628.75,93
2007-08-01 00:00:00,METROPOLITANA,643.07,93
2007-09-01 00:00:00,METROPOLITANA,614.07,93
2007-10-01 00:00:00,METROPOLITANA,619.03,93
2007-11-01 00:00:00,METROPOLITANA,612.8,93
2007-12-01 00:00:00,METROPOLITANA,628.66,93
2008-01-01 00:00:00,METROPOLITANA,628.66,93
2008-02-01 00:00:00,METROPOLITANA,577.05,93
2008-03-01 00:00:00,METROPOLITANA,580.01,93
2008-04-01 00:00:00,METROPOLITANA,535.15,93
2008-05-01 00:00:00,METROPOLITANA,551.17,93
2008-06-01 00:00:00,METROPOLITANA,603.37,93
2008-07-01 00:00:00,METROPOLITANA,625.43,93
2008-08-01 00:00:00,METROPOLITANA,648.01,93
2008-09-01 00:00:00,METROPOLITANA,697.4,93
2008-10-01 00:00:00,METROPOLITANA,694.49,93
2008-11-01 00:00:00,METROPOLITANA,659.9,93
2008-12-01 00:00:00,METROPOLITANA,536.46,93
2009-01-01 00:00:00,METROPOLITANA,405.15,93
2009-02-01 00:00:00,METROPOLITANA,436.95,93
2009-03-01 00:00:00,METROPOLITANA,458.63,93
2009-04-01 00:00:00,METROPOLITANA,451.95,93
2009-05-01 00:00:00,METROPOLITANA,484.2,93
2009-06-01 00:00:00,METROPOLITANA,497.71,93
2009-07-01 00:00:00,METROPOLITANA,526.52,93
2009-08-01 00:00:00,METROPOLITANA,532.67,93
2009-09-01 00:00:00,METROPOLITANA,569.33,93
2009-10-01 00:00:00,METROPOLITANA,552.35,93
2009-11-01 00:00:00,METROPOLITANA,563.76,93
2009-12-01 00:00:00,METROPOLITANA,555.31,93
2010-01-01 00:00:00,METROPOLITANA,547.74,93
2010-02-01 00:00:00,METROPOLITANA,580.75,93
2010-03-01 00:00:00,METROPOLITANA,572.04,93
2010-04-01 00:00:00,METROPOLITANA,647.28,93
2010-05-01 00:00:00,METROPOLITANA,661.55,93
2010-06-01 00:00:00,METROPOLITANA,666.41,93
2010-07-01 00:00:00,METROPOLITANA,637.6,93
2010-08-01 00:00:00,METROPOLITANA,627.12,93
2010-09-01 00:00:00,METROPOLITANA,613.36,93
2010-10-01 00:00:00,METROPOLITANA,603.8,93
2010-11-01 00:00:00,METROPOLITANA,636.9,93
2010-12-01 00:00:00,METROPOLITANA,638.3,93
2011-01-01 00:00:00,METROPOLITANA,653.0,93
2011-02-01 00:00:00,METROPOLITANA,692.8,93
2011-03-01 00:00:00,METROPOLITANA,675.7,93
2011-04-01 00:00:00,METROPOLITANA,722.1,93
2011-05-01 00:00:00,METROPOLITANA,723.0,93
2011-06-01 00:00:00,METROPOLITANA,712.7,93
2011-07-01 00:00:00,METROPOLITANA,713.1,93
2011-08-01 00:00:00,METROPOLITANA,737.5,93
2011-09-01 00:00:00,METROPOLITANA,711.5,93
2011-10-01 00:00:00,METROPOLITANA,757.4,93
2011-11-01 00:00:00,METROPOLITANA,766.1,93
2011-12-01 00:00:00,METROPOLITANA,732.0,93
2012-01-01 00:00:00,METROPOLITANA,750.2,93
2012-02-01 00:00:00,METROPOLITANA,762.3,93
2012-03-01 00:00:00,METROPOLITANA,769.8,93
2012-04-01 00:00:00,METROPOLITANA,782.6,93
2012-05-01 00:00:00,METROPOLITANA,801.6,93
2012-06-01 00:00:00,METROPOLITANA,775.0,93
2012-07-01 00:00:00,METROPOLITANA,734.7,93
2012-08-01 00:00:00,METROPOLITANA,742.5,93
2012-09-01 00:00:00,METROPOLITANA,785.1,93
2012-10-01 00:00:00,METROPOLITANA,781.1,93
2012-11-01 00:00:00,METROPOLITANA,750.7,93
2012-12-01 00:00:00,METROPOLITANA,735.0,93
2013-01-01 00:00:00,METROPOLITANA,745.8782608695652,93
2013-02-01 00:00:00,METROPOLITANA,756.1858407079646,93
2013-03-01 00:00:00,METROPOLITANA,806.5128205128206,93
2013-04-01 00:00:00,METROPOLITANA,789.6495726495726,93
2013-05-01 00:00:00,METROPOLITANA,764.8620689655172,93
2013-06-01 00:00:00,METROPOLITANA,785.8260869565217,93
2013-07-01 00:00:00,METROPOLITANA,789.4521739130435,93
2013-08-01 00:00:00,METROPOLITANA,817.5964912280701,93
2013-09-01 00:00:00,METROPOLITANA,819.1565217391304,93
2013-10-01 00:00:00,METROPOLITANA,762.0,93
2013-11-01 00:00:00,METROPOLITANA,755.0,93
2013-12-01 00:00:00,METROPOLITANA,776.0,93
2014-01-01 00:00:00,METROPOLITANA,805.0,93
2014-02-01 00:00:00,METROPOLITANA,818.6896551724138,93
2014-03-01 00:00:00,METROPOLITANA,856.948275862069,93
2014-04-01 00:00:00,METROPOLITANA,840.9059829059829,93
2014-05-01 00:00:00,METROPOLITANA,873.6923076923077,93
2014-06-01 00:00:00,METROPOLITANA,860.6923076923077,93
2014-07-01 00:00:00,METROPOLITANA,890.9145299145299,93
2014-08-01 00:00:00,METROPOLITANA,868.7350427350427,93
2014-09-01 00:00:00,METROPOLITANA,872.1282051282051,93
2014-10-01 00:00:00,METROPOLITANA,876.7948717948718,93
2014-11-01 00:00:00,METROPOLITANA,866.6752136752136,93
2014-12-01 00:00:00,METROPOLITANA,792.8119658119658,93
2015-01-01 00:00:00,METROPOLITANA,705.9145299145299,93
2015-02-01 00:00:00,METROPOLITANA,661.5042735042736,93
2015-03-01 00:00:00,METROPOLITANA,679.7435897435897,93
2015-04-01 00:00:00,METROPOLITANA,699.6324786324786,93
2015-05-01 00:00:00,METROPOLITANA,709.0,93
2015-06-01 00:00:00,METROPOLITANA,711.2051282051282,93
2015-07-01 00:00:00,METROPOLITANA,735.3076923076923,93
2015-08-01 00:00:00,METROPOLITANA,755.4561403508771,93
2015-09-01 00:00:00,METROPOLITANA,758.0869565217391,93
2015-10-01 00:00:00,METROPOLITANA,737.7826086956521,93
2015-11-01 00:00:00,METROPOLITANA,717.7008547008547,93
2015-12-01 00:00:00,METROPOLITANA,711.8086956521739,93
2016-01-01 00:00:00,METROPOLITANA,673.3274336283185,93
2016-02-01 00:00:00,METROPOLITANA,664.9115044247787,93
2016-03-01 00:00:00,METROPOLITANA,638.9115044247787,93
2016-04-01 00:00:00,METROPOLITANA,651.0088495575221,93
2016-05-01 00:00:00,METROPOLITANA,671.3274336283185,93
2016-06-01 00:00:00,METROPOLITANA,694.0,93
2016-07-01 00:00:00,METROPOLITANA,697.7477477477478,93
2016-08-01 00:00:00,METROPOLITANA,678.8,93
2016-09-01 00:00:00,METROPOLITANA,672.1891891891892,93
2016-10-01 00:00:00,METROPOLITANA,691.5765765765766,93
2016-11-01 00:00:00,METROPOLITANA,707.9909090909091,93
2016-12-01 00:00:00,METROPOLITANA,684.5229357798165,93
2017-01-01 00:00:00,METROPOLITANA,706.5818181818182,93
2017-02-01 00:00:00,METROPOLITANA,720.0181818181818,93
2017-03-01 00:00:00,METROPOLITANA,699.5982142857143,93
2017-04-01 00:00:00,METROPOLITANA,697.9909090909091,93
2017-05-01 00:00:00,METROPOLITANA,712.6160714285714,93
2017-06-01 00:00:00,METROPOLITANA,705.9821428571429,93
2017-07-01 00:00:00,METROPOLITANA,692.7,93
2017-08-01 00:00:00,METROPOLITANA,689.8425925925926,93
2017-09-01 00:00:00,METROPOLITANA,707.8623853211009,93
2017-10-01 00:00:00,METROPOLITANA,717.3035714285714,93
2017-11-01 00:00:00,METROPOLITANA,717.5454545454545,93
2017-12-01 00:00:00,METROPOLITANA,740.0892857142857,93
2018-01-01 00:00:00,METROPOLITANA,732.5370370370371,93
2018-02-01 00:00:00,METROPOLITANA,754.5925925925926,93
2018-03-01 00:00:00,METROPOLITANA,733.3148148148148,93
2018-04-01 00:00:00,METROPOLITANA,733.5925925925926,93
2018-05-01 00:00:00,METROPOLITANA,751.0185185185185,93
2018-06-01 00:00:00,METROPOLITANA,780.2545454545455,93
2018-07-01 00:00:00,METROPOLITANA,786.9818181818182,93
2018-08-01 00:00:00,METROPOLITANA,796.0363636363636,93
2018-09-01 00:00:00,METROPOLITANA,821.0909090909091,93
2018-10-01 00:00:00,METROPOLITANA,835.7818181818182,93
2018-11-01 00:00:00,METROPOLITANA,830.9636363636364,93
2018-12-01 00:00:00,METROPOLITANA,806.6,93
2019-01-01 00:00:00,METROPOLITANA,777.6363636363636,93
2019-02-01 00:00:00,METROPOLITANA,754.4545454545455,93
2019-03-01 00:00:00,METROPOLITANA,732.0181818181818,93
2019-04-01 00:00:00,METROPOLITANA,753.3818181818182,93
2019-05-01 00:00:00,METROPOLITANA,783.1090909090909,93
2019-06-01 00:00:00,METROPOLITANA,795.8,93
2019-07-01 00:00:00,METROPOLITANA,788.4909090909091,93
2019-08-01 00:00:00,METROPOLITANA,782.1272727272727,93
2019-09-01 00:00:00,METROPOLITANA,772.5555555555555,93
2019-10-01 00:00:00,METROPOLITANA,792.7407407407408,93
2019-11-01 00:00:00,METROPOLITANA,794.1666666666666,93
2019-12-01 00:00:00,METROPOLITANA,805.5686274509804,93
2020-01-01 00:00:00,METROPOLITANA,830.7924528301887,93
2020-02-01 00:00:00,METROPOLITANA,845.1509433962265,93
2020-03-01 00:00:00,METROPOLITANA,834.8301886792453,93
2020-04-01 00:00:00,METROPOLITANA,798.3396226415094,93
2020-05-01 00:00:00,METROPOLITANA,775.4905660377359,93
2020-06-01 00:00:00,METROPOLITANA,750.9622641509434,93
2020-07-01 00:00:00,METROPOLITANA,722.0566037735849,93
2020-08-01 00:00:00,METROPOLITANA,698.3,93
2020-09-01 00:00:00,METROPOLITANA,706.2075471698113,93
2020-10-01 00:00:00,METROPOLITANA,712.8867924528302,93
2020-11-01 00:00:00,METROPOLITANA,725.3396226415094,93
2020-12-01 00:00:00,METROPOLITANA,706.8867924528302,93
2021-01-01 00:00:00,METROPOLITANA,728.9433962264151,93
2021-02-01 00:00:00,METROPOLITANA,750.6,93
2021-03-01 00:00:00,METROPOLITANA,773.9,93
2021-04-01 00:00:00,METROPOLITANA,804.5,93
2021-05-01 00:00:00,METROPOLITANA,828.8703703703703,93
2021-06-01 00:00:00,METROPOLITANA,859.0,93
2021-07-01 00:00:00,METROPOLITANA,883.1,93
2021-08-01 00:00:00,METROPOLITANA,908.0188679245283,93
2021-09-01 00:00:00,METROPOLITANA,889.0754716981132,93
2021-10-01 00:00:00,METROPOLITANA,910.7547169811321,93
2021-11-01 00:00:00,METROPOLITANA,944.6415094339623,93
2021-12-01 00:00:00,METROPOLITANA,971.5094339622641,93
2022-01-01 00:00:00,METROPOLITANA,991.1923076923077,93
2022-02-01 00:00:00,METROPOLITANA,1014.3269230769231,93
2022-03-01 00:00:00,METROPOLITANA,1042.1153846153845,93
2022-04-01 00:00:00,METROPOLITANA,1069.0,93
2022-05-01 00:00:00,METROPOLITANA,1094.8846153846155,93
2022-06-01 00:00:00,METROPOLITANA,1128.173076923077,93
2022-07-01 00:00:00,METROPOLITANA,1173.0,93
2022-08-01 00:00:00,METROPOLITANA,1233.75,93
2022-09-01 00:00:00,METROPOLITANA,1289.3846153846155,93
2022-10-01 00:00:00,METROPOLITANA,1299.0192307692307,93
2022-11-01 00:00:00,METROPOLITANA,1320.3461538461538,93
2022-12-01 00:00:00,METROPOLITANA,1310.2692307692307,93
2023-01-01 00:00:00,METROPOLITANA,1274.9038461538462,93
2023-02-01 00:00:00,METROPOLITANA,1219.8,93
2023-03-01 00:00:00,METROPOLITANA,1205.9,93
2023-04-03 00:00:00,METROPOLITANA,1209.2,93
2023-05-01 00:00:00,METROPOLITANA,1223.0196078431372,93
2023-06-05 00:00:00,METROPOLITANA,1173.3921568627452,93
2023-07-03 00:00:00,METROPOLITANA,1171.3921568627452,93
2023-08-07 00:00:00,METROPOLITANA,1191.3529411764705,93
2023-09-01 00:00:00,METROPOLITANA,1221.3725490196077,93
2023-10-02 00:00:00,METROPOLITANA,1253.3921568627452,93
2023-11-06 00:00:00,METROPOLITANA,1285.7450980392157,93
2023-12-04 00:00:00,METROPOLITANA,1276.2051282051282,93
2024-01-01 00:00:00,METROPOLITANA,1223.4473684210527,93
2024-02-05 00:00:00,METROPOLITANA,1221.5434782608695,93
2024-03-04 00:00:00,METROPOLITANA,1279.25,93
2024-04-01 00:00:00,METROPOLITANA,1310.8979591836735,93
2024-05-06 00:00:00,METROPOLITANA,1372.0,93
2024-06-03 00:00:00,METROPOLITANA,1343.1224489795918,93
2024-07-01 00:00:00,METROPOLITANA,1317.1224489795918,93
2024-08-05 00:00:00,METROPOLITANA,1293.5,93
2024-09-02 00:00:00,METROPOLITANA,1299.2058823529412,93
2024-10-07 00:00:00,METROPOLITANA,1241.1904761904761,93
2024-11-04 00:00:00,METROPOLITANA,1228.1739130434783,93
2024-12-02 00:00:00,METROPOLITANA,1216.9130434782608,93
2025-01-06 00:00:00,METROPOLITANA,1220.25,93
2025-02-03 23:59:59,METROPOLITANA,1275.909090909091,93
2025-03-03 23:59:59,METROPOLITANA,1257.1363636363637,93
2025-04-07 23:59:59,METROPOLITANA,1221.6136363636363,93
2025-05-05 23:59:59,METROPOLITANA,1209.2954545454545,93
2025-06-02 23:59:59,METROPOLITANA,1203.6136363636363,93
2025-07-07 23:59:59,METROPOLITANA,1229.7272727272727,93
2025-08-04 23:59:59,METROPOLITANA,1204.340909090909,93
2025-09-01 23:59:59,METROPOLITANA,1203.1818181818182,93
2025-10-06 23:59:59,METROPOLITANA,1204.8181818181818,93
2025-11-03 23:59:59,METROPOLITANA,1187.25,93
2025-12-01 23:59:59,METROPOLITANA,1198.6818181818182,93
2026-01-05 23:59:59,METROPOLITANA,1149.3023255813953,93
2026-02-02 23:59:59,METROPOLITANA,1123.9767441860465,93
2026-02-02 23:59:59,METROPOLITANA,1123.9767441860465,93
2026-03-02 23:59:59,METROPOLITANA,1133.7857142857142,93
2026-04-06 23:59:59,METROPOLITANA,1524.560975609756,93
2026-05-04 23:59:59,METROPOLITANA,1545.047619047619,93
2026-05-04 23:59:59,METROPOLITANA,1545.047619047619,93
2026-06-01 23:59:59,METROPOLITANA,1544.046511627907,93
2026-08-03 23:59:59,METROPOLITANA,1376.7906976744187,93
1994-01-01 00:00:00,ARICA,,93
1994-02-01 00:00:00,ARICA,,93
1994-03-01 00:00:00,ARICA,,93
1994-04-01 00:00:00,ARICA,,93
1994-05-01 00:00:00,ARICA,,93
1994-06-01 00:00:00,ARICA,,93
1994-07-01 00:00:00,ARICA,,93
1994-08-01 00:00:00,ARICA,,93
1994-09-01 00:00:00,ARICA,,93
1994-10-01 00:00:00,ARICA,,93
1994-11-01 00:00:00,ARICA,,93
1994-12-01 00:00:00,ARICA,,93
1995-01-01 00:00:00,ARICA,,93
1995-02-01 00:00:00,ARICA,,93
1995-03-01 00:00:00,ARICA,,93
1995-04-01 00:00:00,ARICA,,93
1995-05-01 00:00:00,ARICA,,93
1995-06-01 00:00:00,ARICA,,93
1995-07-01 00:00:00,ARICA,,93
1995-08-01 00:00:00,ARICA,,93
1995-09-01 00:00:00,ARICA,,93
1995-10-01 00:00:00,ARICA,,93
1995-11-01 00:00:00,ARICA,,93
1995-12-01 00:00:00,ARICA,,93
1996-01-01 00:00:00,ARICA,,93
1996-02-01 00:00:00,ARICA,,93
1996-03-01 00:00:00,ARICA,,93
1996-04-01 00:00:00,ARICA,,93
1996-05-01 00:00:00,ARICA,,93
1996-06-01 00:00:00,ARICA,,93
1996-07-01 00:00:00,ARICA,,93
1996-08-01 00:00:00,ARICA,,93
1996-09-01 00:00:00,ARICA,,93
1996-10-01 00:00:00,ARICA,,93
1996-11-01 00:00:00,ARICA,,93
1996-12-01 00:00:00,ARICA,,93
1997-01-01 00:00:00,ARICA,,93
1997-02-01 00:00:00,ARICA,,93
1997-03-01 00:00:00,ARICA,,93
1997-04-01 00:00:00,ARICA,,93
1997-05-01 00:00:00,ARICA,,93
1997-06-01 00:00:00,ARICA,,93
1997-07-01 00:00:00,ARICA,,93
1997-08-01 00:00:00,ARICA,,93
1997-09-01 00:00:00,ARICA,,93
1997-10-01 00:00:00,ARICA,,93
1997-11-01 00:00:00,ARICA,,93
1997-12-01 00:00:00,ARICA,,93
1998-01-01 00:00:00,ARICA,,93
1998-02-01 00:00:00,ARICA,,93
1998-03-01 00:00:00,ARICA,,93
1998-04-01 00:00:00,ARICA,,93
1998-05-01 00:00:00,ARICA,,93
1998-06-01 00:00:00,ARICA,,93
1998-07-01 00:00:00,ARICA,,93
1998-08-01 00:00:00,ARICA,,93
1998-09-01 00:00:00,ARICA,,93
1998-10-01 00:00:00,ARICA,,93
1998-11-01 00:00:00,ARICA,,93
1998-12-01 00:00:00,ARICA,,93
1999-01-01 00:00:00,ARICA,,93
1999-02-01 00:00:00,ARICA,,93
1999-03-01 00:00:00,ARICA,,93
1999-04-30 00:00:00,ARICA,,93
1999-05-01 00:00:00,ARICA,,93
1999-06-01 00:00:00,ARICA,,93
1999-07-01 00:00:00,ARICA,,93
1999-08-01 00:00:00,ARICA,,93
1999-09-01 00:00:00,ARICA,,93
1999-10-01 00:00:00,ARICA,,93
1999-11-01 00:00:00,ARICA,,93
1999-12-31 00:00:00,ARICA,,93
2000-01-01 00:00:00,ARICA,,93
2000-02-02 00:00:00,ARICA,,93
2000-03-05 00:00:00,ARICA,,93
2000-04-06 00:00:00,ARICA,,93
2000-05-08 00:00:00,ARICA,,93
2000-06-09 00:00:00,ARICA,,93
2000-07-11 00:00:00,ARICA,,93
2000-08-12 00:00:00,ARICA,,93
2000-09-13 00:00:00,ARICA,,93
2000-10-15 00:00:00,ARICA,,93
2000-11-16 00:00:00,ARICA,,93
2000-12-18 00:00:00,ARICA,,93
2001-01-19 00:00:00,ARICA,,93
2001-02-01 00:00:00,ARICA,,93
2001-03-01 00:00:00,ARICA,,93
2001-04-01 00:00:00,ARICA,,93
2001-05-01 00:00:00,ARICA,,93
2001-06-01 00:00:00,ARICA,,93
2001-07-01 00:00:00,ARICA,,93
2001-08-01 00:00:00,ARICA,,93
2001-09-01 00:00:00,ARICA,,93
2001-10-01 00:00:00,ARICA,,93
2001-11-01 00:00:00,ARICA,,93
2001-12-01 00:00:00,ARICA,,93
2002-01-01 00:00:00,ARICA,,93
2002-02-01 00:00:00,ARICA,,93
2002-03-01 00:00:00,ARICA,,93
2002-04-01 00:00:00,ARICA,,93
2002-05-01 00:00:00,ARICA,,93
2002-06-01 00:00:00,ARICA,,93
2002-07-01 00:00:00,ARICA,,93
2002-08-01 00:00:00,ARICA,,93
2002-09-01 00:00:00,ARICA,,93
2002-10-01 00:00:00,ARICA,,93
2002-11-01 00:00:00,ARICA,,93
2002-12-01 00:00:00,ARICA,,93
2003-01-01 00:00:00,ARICA,,93
